order_id,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry,productid,unitprice,quantity,discount,year,month,day,year_be,gross_sales,net_sales,discount_amount,has_discount,shipping_type,order_size,order_date,month_name
10472,SEVES,8,1997-03-12,1997-04-09,1997-03-19,1,4.2,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,51,42.4,18,0.0,1997,3,12,2540,763.1999999999999,763.1999999999999,0.0,N,LOW_COST,MEDIUM,1997-03-12,Mar
10472,SEVES,8,1997-03-12,1997-04-09,1997-03-19,1,4.2,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,24,3.6,80,0.05,1997,3,12,2540,288.0,273.59999999999997,14.4,Y,LOW_COST,LARGE,1997-03-12,Mar
10473,ISLAT,1,1997-03-13,1997-03-27,1997-03-21,3,16.37,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,71,17.2,12,0.0,1997,3,13,2540,206.39999999999998,206.39999999999998,0.0,N,LOW_COST,MEDIUM,1997-03-13,Mar
10473,ISLAT,1,1997-03-13,1997-03-27,1997-03-21,3,16.37,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,33,2.0,12,0.0,1997,3,13,2540,24.0,24.0,0.0,N,LOW_COST,MEDIUM,1997-03-13,Mar
10474,PERIC,5,1997-03-13,1997-04-10,1997-03-21,2,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico,75,6.2,10,0.0,1997,3,13,2540,62.0,62.0,0.0,N,HIGH_COST,MEDIUM,1997-03-13,Mar
10474,PERIC,5,1997-03-13,1997-04-10,1997-03-21,2,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico,40,14.7,21,0.0,1997,3,13,2540,308.7,308.7,0.0,N,HIGH_COST,MEDIUM,1997-03-13,Mar
10474,PERIC,5,1997-03-13,1997-04-10,1997-03-21,2,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico,28,36.4,18,0.0,1997,3,13,2540,655.1999999999999,655.1999999999999,0.0,N,HIGH_COST,MEDIUM,1997-03-13,Mar
10474,PERIC,5,1997-03-13,1997-04-10,1997-03-21,2,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico,14,18.6,12,0.0,1997,3,13,2540,223.20000000000002,223.20000000000002,0.0,N,HIGH_COST,MEDIUM,1997-03-13,Mar
10475,SUPRD,9,1997-03-14,1997-04-11,1997-04-04,1,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,76,14.4,42,0.15,1997,3,14,2540,604.8000000000001,514.08,90.72000000000001,Y,HIGH_COST,LARGE,1997-03-14,Mar
10475,SUPRD,9,1997-03-14,1997-04-11,1997-04-04,1,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,66,13.6,60,0.15,1997,3,14,2540,816.0,693.6,122.39999999999999,Y,HIGH_COST,LARGE,1997-03-14,Mar
10475,SUPRD,9,1997-03-14,1997-04-11,1997-04-04,1,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,31,10.0,35,0.15,1997,3,14,2540,350.0,297.5,52.5,Y,HIGH_COST,LARGE,1997-03-14,Mar
10476,HILAA,8,1997-03-17,1997-04-14,1997-03-24,3,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,70,12.0,12,0.0,1997,3,17,2540,144.0,144.0,0.0,N,LOW_COST,MEDIUM,1997-03-17,Mar
10476,HILAA,8,1997-03-17,1997-04-14,1997-03-24,3,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,55,19.2,2,0.05,1997,3,17,2540,38.4,36.48,1.92,Y,LOW_COST,SMALL,1997-03-17,Mar
10477,PRINI,5,1997-03-17,1997-04-14,1997-03-25,2,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,39,14.4,20,0.25,1997,3,17,2540,288.0,216.0,72.0,Y,LOW_COST,MEDIUM,1997-03-17,Mar
10477,PRINI,5,1997-03-17,1997-04-14,1997-03-25,2,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,21,8.0,21,0.25,1997,3,17,2540,168.0,126.0,42.0,Y,LOW_COST,MEDIUM,1997-03-17,Mar
10477,PRINI,5,1997-03-17,1997-04-14,1997-03-25,2,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,1,14.4,15,0.0,1997,3,17,2540,216.0,216.0,0.0,N,LOW_COST,MEDIUM,1997-03-17,Mar
10478,VICTE,2,1997-03-18,1997-04-01,1997-03-26,3,4.81,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,10,24.8,20,0.05,1997,3,18,2540,496.0,471.2,24.8,Y,LOW_COST,MEDIUM,1997-03-18,Mar
10479,RATTC,3,1997-03-19,1997-04-16,1997-03-21,3,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,64,26.6,30,0.0,1997,3,19,2540,798.0,798.0,0.0,N,HIGH_COST,LARGE,1997-03-19,Mar
10479,RATTC,3,1997-03-19,1997-04-16,1997-03-21,3,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,59,44.0,60,0.0,1997,3,19,2540,2640.0,2640.0,0.0,N,HIGH_COST,LARGE,1997-03-19,Mar
10479,RATTC,3,1997-03-19,1997-04-16,1997-03-21,3,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,53,26.2,28,0.0,1997,3,19,2540,733.6,733.6,0.0,N,HIGH_COST,MEDIUM,1997-03-19,Mar
10479,RATTC,3,1997-03-19,1997-04-16,1997-03-21,3,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,38,210.8,30,0.0,1997,3,19,2540,6324.0,6324.0,0.0,N,HIGH_COST,LARGE,1997-03-19,Mar
10480,FOLIG,6,1997-03-20,1997-04-17,1997-03-24,2,1.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,59,44.0,12,0.0,1997,3,20,2540,528.0,528.0,0.0,N,LOW_COST,MEDIUM,1997-03-20,Mar
10480,FOLIG,6,1997-03-20,1997-04-17,1997-03-24,2,1.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,47,7.6,30,0.0,1997,3,20,2540,228.0,228.0,0.0,N,LOW_COST,LARGE,1997-03-20,Mar
10481,RICAR,8,1997-03-20,1997-04-17,1997-03-25,2,64.33,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,60,27.2,40,0.0,1997,3,20,2540,1088.0,1088.0,0.0,N,HIGH_COST,LARGE,1997-03-20,Mar
10481,RICAR,8,1997-03-20,1997-04-17,1997-03-25,2,64.33,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,49,16.0,24,0.0,1997,3,20,2540,384.0,384.0,0.0,N,HIGH_COST,MEDIUM,1997-03-20,Mar
10482,LAZYK,1,1997-03-21,1997-04-18,1997-04-10,3,7.48,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA,40,14.7,10,0.0,1997,3,21,2540,147.0,147.0,0.0,N,LOW_COST,MEDIUM,1997-03-21,Mar
10483,WHITC,7,1997-03-24,1997-04-21,1997-04-25,2,15.28,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,77,10.4,30,0.05,1997,3,24,2540,312.0,296.4,15.600000000000001,Y,LOW_COST,LARGE,1997-03-24,Mar
10483,WHITC,7,1997-03-24,1997-04-21,1997-04-25,2,15.28,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,34,11.2,35,0.05,1997,3,24,2540,392.0,372.4,19.6,Y,LOW_COST,LARGE,1997-03-24,Mar
10484,BSBEV,3,1997-03-24,1997-04-21,1997-04-01,3,6.88,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,51,42.4,3,0.0,1997,3,24,2540,127.19999999999999,127.19999999999999,0.0,N,LOW_COST,SMALL,1997-03-24,Mar
10484,BSBEV,3,1997-03-24,1997-04-21,1997-04-01,3,6.88,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,40,14.7,10,0.0,1997,3,24,2540,147.0,147.0,0.0,N,LOW_COST,MEDIUM,1997-03-24,Mar
10484,BSBEV,3,1997-03-24,1997-04-21,1997-04-01,3,6.88,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,21,8.0,14,0.0,1997,3,24,2540,112.0,112.0,0.0,N,LOW_COST,MEDIUM,1997-03-24,Mar
10485,LINOD,4,1997-03-25,1997-04-08,1997-03-31,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,70,12.0,60,0.1,1997,3,25,2540,720.0,648.0,72.0,Y,HIGH_COST,LARGE,1997-03-25,Mar
10485,LINOD,4,1997-03-25,1997-04-08,1997-03-31,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,55,19.2,30,0.1,1997,3,25,2540,576.0,518.4,57.6,Y,HIGH_COST,LARGE,1997-03-25,Mar
10485,LINOD,4,1997-03-25,1997-04-08,1997-03-31,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,3,8.0,20,0.1,1997,3,25,2540,160.0,144.0,16.0,Y,HIGH_COST,MEDIUM,1997-03-25,Mar
10485,LINOD,4,1997-03-25,1997-04-08,1997-03-31,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,2,15.2,20,0.1,1997,3,25,2540,304.0,273.6,30.400000000000002,Y,HIGH_COST,MEDIUM,1997-03-25,Mar
10486,HILAA,1,1997-03-26,1997-04-23,1997-04-02,2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,74,8.0,16,0.0,1997,3,26,2540,128.0,128.0,0.0,N,MEDIUM_COST,MEDIUM,1997-03-26,Mar
10486,HILAA,1,1997-03-26,1997-04-23,1997-04-02,2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,51,42.4,25,0.0,1997,3,26,2540,1060.0,1060.0,0.0,N,MEDIUM_COST,MEDIUM,1997-03-26,Mar
10486,HILAA,1,1997-03-26,1997-04-23,1997-04-02,2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,11,16.8,5,0.0,1997,3,26,2540,84.0,84.0,0.0,N,MEDIUM_COST,SMALL,1997-03-26,Mar
10487,QUEEN,2,1997-03-26,1997-04-23,1997-03-28,2,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,54,5.9,24,0.25,1997,3,26,2540,141.60000000000002,106.20000000000002,35.400000000000006,Y,HIGH_COST,MEDIUM,1997-03-26,Mar
10487,QUEEN,2,1997-03-26,1997-04-23,1997-03-28,2,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,26,24.9,30,0.0,1997,3,26,2540,747.0,747.0,0.0,N,HIGH_COST,LARGE,1997-03-26,Mar
10487,QUEEN,2,1997-03-26,1997-04-23,1997-03-28,2,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,19,7.3,5,0.0,1997,3,26,2540,36.5,36.5,0.0,N,HIGH_COST,SMALL,1997-03-26,Mar
10488,FRANK,8,1997-03-27,1997-04-24,1997-04-02,2,4.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,73,12.0,20,0.2,1997,3,27,2540,240.0,192.0,48.0,Y,LOW_COST,MEDIUM,1997-03-27,Mar
10488,FRANK,8,1997-03-27,1997-04-24,1997-04-02,2,4.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,59,44.0,30,0.0,1997,3,27,2540,1320.0,1320.0,0.0,N,LOW_COST,LARGE,1997-03-27,Mar
10489,PICCO,6,1997-03-28,1997-04-25,1997-04-09,2,5.29,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,16,13.9,18,0.0,1997,3,28,2540,250.20000000000002,250.20000000000002,0.0,N,LOW_COST,MEDIUM,1997-03-28,Mar
10489,PICCO,6,1997-03-28,1997-04-25,1997-04-09,2,5.29,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,11,16.8,15,0.25,1997,3,28,2540,252.0,189.0,63.0,Y,LOW_COST,MEDIUM,1997-03-28,Mar
10490,HILAA,7,1997-03-31,1997-04-28,1997-04-03,2,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,75,6.2,36,0.0,1997,3,31,2540,223.20000000000002,223.20000000000002,0.0,N,HIGH_COST,LARGE,1997-03-31,Mar
10490,HILAA,7,1997-03-31,1997-04-28,1997-04-03,2,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,68,10.0,30,0.0,1997,3,31,2540,300.0,300.0,0.0,N,HIGH_COST,LARGE,1997-03-31,Mar
10490,HILAA,7,1997-03-31,1997-04-28,1997-04-03,2,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,59,44.0,60,0.0,1997,3,31,2540,2640.0,2640.0,0.0,N,HIGH_COST,LARGE,1997-03-31,Mar
10491,FURIB,8,1997-03-31,1997-04-28,1997-04-08,3,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,77,10.4,7,0.15,1997,3,31,2540,72.8,61.879999999999995,10.92,Y,LOW_COST,SMALL,1997-03-31,Mar
10491,FURIB,8,1997-03-31,1997-04-28,1997-04-08,3,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,44,15.5,15,0.15,1997,3,31,2540,232.5,197.625,34.875,Y,LOW_COST,MEDIUM,1997-03-31,Mar
10492,BOTTM,3,1997-04-01,1997-04-29,1997-04-11,1,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,42,11.2,20,0.05,1997,4,1,2540,224.0,212.79999999999998,11.200000000000001,Y,HIGH_COST,MEDIUM,1997-04-01,Apr
10492,BOTTM,3,1997-04-01,1997-04-29,1997-04-11,1,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,25,11.2,60,0.05,1997,4,1,2540,672.0,638.4,33.6,Y,HIGH_COST,LARGE,1997-04-01,Apr
10493,LAMAI,4,1997-04-02,1997-04-30,1997-04-10,3,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,69,28.8,10,0.1,1997,4,2,2540,288.0,259.2,28.8,Y,LOW_COST,MEDIUM,1997-04-02,Apr
10493,LAMAI,4,1997-04-02,1997-04-30,1997-04-10,3,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,66,13.6,10,0.1,1997,4,2,2540,136.0,122.4,13.600000000000001,Y,LOW_COST,MEDIUM,1997-04-02,Apr
10493,LAMAI,4,1997-04-02,1997-04-30,1997-04-10,3,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,65,16.8,15,0.1,1997,4,2,2540,252.0,226.8,25.200000000000003,Y,LOW_COST,MEDIUM,1997-04-02,Apr
10494,COMMI,4,1997-04-02,1997-04-30,1997-04-09,2,65.99,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,56,30.4,30,0.0,1997,4,2,2540,912.0,912.0,0.0,N,HIGH_COST,LARGE,1997-04-02,Apr
10495,LAUGB,3,1997-04-03,1997-05-01,1997-04-11,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,77,10.4,5,0.0,1997,4,3,2540,52.0,52.0,0.0,N,LOW_COST,SMALL,1997-04-03,Apr
10495,LAUGB,3,1997-04-03,1997-05-01,1997-04-11,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,41,7.7,20,0.0,1997,4,3,2540,154.0,154.0,0.0,N,LOW_COST,MEDIUM,1997-04-03,Apr
10495,LAUGB,3,1997-04-03,1997-05-01,1997-04-11,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,23,7.2,10,0.0,1997,4,3,2540,72.0,72.0,0.0,N,LOW_COST,MEDIUM,1997-04-03,Apr
10496,TRADH,7,1997-04-04,1997-05-02,1997-04-07,2,46.77,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,31,10.0,20,0.05,1997,4,4,2540,200.0,190.0,10.0,Y,MEDIUM_COST,MEDIUM,1997-04-04,Apr
10497,LEHMS,7,1997-04-04,1997-05-02,1997-04-07,1,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,77,10.4,25,0.0,1997,4,4,2540,260.0,260.0,0.0,N,MEDIUM_COST,MEDIUM,1997-04-04,Apr
10497,LEHMS,7,1997-04-04,1997-05-02,1997-04-07,1,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,72,27.8,25,0.0,1997,4,4,2540,695.0,695.0,0.0,N,MEDIUM_COST,MEDIUM,1997-04-04,Apr
10497,LEHMS,7,1997-04-04,1997-05-02,1997-04-07,1,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,56,30.4,14,0.0,1997,4,4,2540,425.59999999999997,425.59999999999997,0.0,N,MEDIUM_COST,MEDIUM,1997-04-04,Apr
10498,HILAA,8,1997-04-07,1997-05-05,1997-04-11,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,42,14.0,30,0.0,1997,4,7,2540,420.0,420.0,0.0,N,MEDIUM_COST,LARGE,1997-04-07,Apr
10498,HILAA,8,1997-04-07,1997-05-05,1997-04-11,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,40,18.4,5,0.0,1997,4,7,2540,92.0,92.0,0.0,N,MEDIUM_COST,SMALL,1997-04-07,Apr
10498,HILAA,8,1997-04-07,1997-05-05,1997-04-11,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,24,4.5,14,0.0,1997,4,7,2540,63.0,63.0,0.0,N,MEDIUM_COST,MEDIUM,1997-04-07,Apr
10499,LILAS,4,1997-04-08,1997-05-06,1997-04-16,2,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,49,20.0,25,0.0,1997,4,8,2540,500.0,500.0,0.0,N,HIGH_COST,MEDIUM,1997-04-08,Apr
10499,LILAS,4,1997-04-08,1997-05-06,1997-04-16,2,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,28,45.6,20,0.0,1997,4,8,2540,912.0,912.0,0.0,N,HIGH_COST,MEDIUM,1997-04-08,Apr
10500,LAMAI,6,1997-04-09,1997-05-07,1997-04-17,1,42.68,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,28,45.6,8,0.05,1997,4,9,2540,364.8,346.56,18.240000000000002,Y,MEDIUM_COST,SMALL,1997-04-09,Apr
10500,LAMAI,6,1997-04-09,1997-05-07,1997-04-17,1,42.68,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,15,15.5,12,0.05,1997,4,9,2540,186.0,176.7,9.3,Y,MEDIUM_COST,MEDIUM,1997-04-09,Apr
10501,BLAUS,9,1997-04-09,1997-05-07,1997-04-16,3,8.85,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,54,7.45,20,0.0,1997,4,9,2540,149.0,149.0,0.0,N,LOW_COST,MEDIUM,1997-04-09,Apr
10502,PERIC,2,1997-04-10,1997-05-08,1997-04-29,1,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico,67,14.0,30,0.0,1997,4,10,2540,420.0,420.0,0.0,N,HIGH_COST,LARGE,1997-04-10,Apr
10502,PERIC,2,1997-04-10,1997-05-08,1997-04-29,1,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico,53,32.8,6,0.0,1997,4,10,2540,196.79999999999998,196.79999999999998,0.0,N,HIGH_COST,SMALL,1997-04-10,Apr
10502,PERIC,2,1997-04-10,1997-05-08,1997-04-29,1,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico,45,9.5,21,0.0,1997,4,10,2540,199.5,199.5,0.0,N,HIGH_COST,MEDIUM,1997-04-10,Apr
10503,HUNGO,6,1997-04-11,1997-05-09,1997-04-16,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,65,21.05,20,0.0,1997,4,11,2540,421.0,421.0,0.0,N,LOW_COST,MEDIUM,1997-04-11,Apr
10503,HUNGO,6,1997-04-11,1997-05-09,1997-04-16,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,14,23.25,70,0.0,1997,4,11,2540,1627.5,1627.5,0.0,N,LOW_COST,LARGE,1997-04-11,Apr
10504,WHITC,4,1997-04-11,1997-05-09,1997-04-18,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,61,28.5,25,0.0,1997,4,11,2540,712.5,712.5,0.0,N,HIGH_COST,MEDIUM,1997-04-11,Apr
10504,WHITC,4,1997-04-11,1997-05-09,1997-04-18,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,53,32.8,10,0.0,1997,4,11,2540,328.0,328.0,0.0,N,HIGH_COST,MEDIUM,1997-04-11,Apr
10504,WHITC,4,1997-04-11,1997-05-09,1997-04-18,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,21,10.0,12,0.0,1997,4,11,2540,120.0,120.0,0.0,N,HIGH_COST,MEDIUM,1997-04-11,Apr
10504,WHITC,4,1997-04-11,1997-05-09,1997-04-18,3,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2,19.0,12,0.0,1997,4,11,2540,228.0,228.0,0.0,N,HIGH_COST,MEDIUM,1997-04-11,Apr
10505,MEREP,3,1997-04-14,1997-05-12,1997-04-21,3,7.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,62,49.3,3,0.0,1997,4,14,2540,147.89999999999998,147.89999999999998,0.0,N,LOW_COST,SMALL,1997-04-14,Apr
10506,KOENE,9,1997-04-15,1997-05-13,1997-05-02,2,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,70,15.0,14,0.1,1997,4,15,2540,210.0,189.0,21.0,Y,MEDIUM_COST,MEDIUM,1997-04-15,Apr
10506,KOENE,9,1997-04-15,1997-05-13,1997-05-02,2,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,25,14.0,18,0.1,1997,4,15,2540,252.0,226.8,25.200000000000003,Y,MEDIUM_COST,MEDIUM,1997-04-15,Apr
10507,ANTON,7,1997-04-15,1997-05-13,1997-04-22,1,47.45,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,48,12.75,15,0.15,1997,4,15,2540,191.25,162.5625,28.6875,Y,MEDIUM_COST,MEDIUM,1997-04-15,Apr
10507,ANTON,7,1997-04-15,1997-05-13,1997-04-22,1,47.45,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,43,46.0,15,0.15,1997,4,15,2540,690.0,586.5,103.5,Y,MEDIUM_COST,MEDIUM,1997-04-15,Apr
10508,OTTIK,1,1997-04-16,1997-05-14,1997-05-13,2,4.99,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,39,18.0,10,0.0,1997,4,16,2540,180.0,180.0,0.0,N,LOW_COST,MEDIUM,1997-04-16,Apr
10508,OTTIK,1,1997-04-16,1997-05-14,1997-05-13,2,4.99,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,13,6.0,10,0.0,1997,4,16,2540,60.0,60.0,0.0,N,LOW_COST,MEDIUM,1997-04-16,Apr
10509,BLAUS,4,1997-04-17,1997-05-15,1997-04-29,1,0.15,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,28,45.6,3,0.0,1997,4,17,2540,136.8,136.8,0.0,N,LOW_COST,SMALL,1997-04-17,Apr
10510,SAVEA,6,1997-04-18,1997-05-16,1997-04-28,3,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,75,7.75,36,0.1,1997,4,18,2540,279.0,251.1,27.900000000000002,Y,HIGH_COST,LARGE,1997-04-18,Apr
10510,SAVEA,6,1997-04-18,1997-05-16,1997-04-28,3,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,29,123.79,36,0.0,1997,4,18,2540,4456.4400000000005,4456.4400000000005,0.0,N,HIGH_COST,LARGE,1997-04-18,Apr
10511,BONAP,4,1997-04-18,1997-05-16,1997-04-21,3,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,8,40.0,10,0.15,1997,4,18,2540,400.0,340.0,60.0,Y,HIGH_COST,MEDIUM,1997-04-18,Apr
10511,BONAP,4,1997-04-18,1997-05-16,1997-04-21,3,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,7,30.0,50,0.15,1997,4,18,2540,1500.0,1275.0,225.0,Y,HIGH_COST,LARGE,1997-04-18,Apr
10511,BONAP,4,1997-04-18,1997-05-16,1997-04-21,3,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,4,22.0,50,0.15,1997,4,18,2540,1100.0,935.0,165.0,Y,HIGH_COST,LARGE,1997-04-18,Apr
10512,FAMIA,7,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,60,34.0,12,0.15,1997,4,21,2540,408.0,346.8,61.199999999999996,Y,LOW_COST,MEDIUM,1997-04-21,Apr
10512,FAMIA,7,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,47,9.5,6,0.15,1997,4,21,2540,57.0,48.449999999999996,8.549999999999999,Y,LOW_COST,SMALL,1997-04-21,Apr
10512,FAMIA,7,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,46,12.0,9,0.15,1997,4,21,2540,108.0,91.8,16.2,Y,LOW_COST,SMALL,1997-04-21,Apr
